33330 12
1115 9 12689
12383 9 7492
13759 0 18434
9424 5 12690
3717 9 15701
7006 10 897
23205 7 8787
410 9 28011
11213 9 12046
25417 2 9013
24891 9 2792
24553 7 30311
29927 9 24458
27858 8 816
7808 9 11274
29656 9 29656
30258 9 2375
4089 9 25141
32235 4 22697
23799 11 2832
1714 9 12689
11581 5 12135
25650 0 4293
4586 7 2389
729 0 14442
21908 9 16684
11799 9 12383
9273 9 6950
28011 9 27463
28117 11 433
281 8 27698
353 9 27477
31123 9 27844
21529 9 31979
5772 0 24511
10067 6 24575
27347 9 7498
20156 9 13314
28930 9 10227
22483 5 17361
23599 10 31785
819 9 30269
31725 4 7360
22203 9 3244
4044 0 33290
15200 0 8407
3576 0 25281
12689 9 28011
22494 11 6537
30049 9 9225
28011 9 29966
8402 9 7223
21544 0 15650
32191 5 9163
12689 9 10904
21316 11 9285
11213 9 18567
32863 0 26233
12689 9 17702
28011 9 16378
3245 9 20884
21489 8 1011
4804 9 19211
10557 11 1301
17553 11 32909
10481 8 28771
9419 9 30
21726 9 29725
14047 8 7709
3336 9 2375
28081 9 8853
31398 11 29164
21381 9 12689
12289 9 12689
27566 9 21908
4801 9 12362
21335 9 16538
1684 11 16434
12689 9 9634
11073 0 8781
15398 11 3912
15731 0 4814
31909 9 11156
23108 7 19919
7858 6 18282
9225 9 21540
18929 9 4647
10904 9 15489
28011 9 13409
12635 9 28011
12689 9 25514
20770 0 27553
29608 9 1093
21984 9 12689
13532 0 19200
10827 0 9873
16968 9 4743
19742 10 23299
20041 0 28039
4437 9 4532
18228 0 9285
2792 9 12689
23973 11 30833
31946 9 8968
2107 7 11122
15579 9 18723
5144 9 5427
9237 8 24320
4888 9 23776
20896 9 20896
17256 0 32538
20894 9 33311
12689 9 16121
9550 9 19276
31394 0 3280
688 9 27794
13189 9 12289
3278 11 10973
15579 9 6578
4861 5 30268
7808 9 21332
25382 5 28281
28011 9 26699
9634 9 28482
14530 9 9823
21164 9 17698
28011 9 6598
21121 9 2102
12689 9 24547
15151 9 12689
19404 7 29598
10200 9 28011
13939 11 27384
31782 9 28011
28011 9 4743
13578 9 18013
28011 9 28764
33191 9 13037
12689 9 28011
8466 9 12689
15419 9 22982
28011 9 12289
13697 9 12689
10971 5 17324
21872 5 23469
1112 9 32951
12689 9 2792
22064 9 14184
19446 2 2946
17560 0 7205
27700 9 9634
30669 9 18988
12289 9 12689
28651 11 19219
5995 9 7009
27892 9 24651
4905 9 27566
15323 3 26207
22334 10 31444
27466 9 13493
8568 0 12064
12289 9 23268
3513 11 27386
27329 8 14272
4249 9 12689
14504 0 13799
12208 8 21470
9634 9 12362
12689 9 5618
31819 10 31793
21655 7 14562
32554 9 26981
11213 9 21257
21574 9 31113
14662 0 27305
5980 0 31973
8523 9 9557
26124 0 6735
9820 11 7064
7155 9 12689
21898 9 16121
27343 11 15802
25472 0 17551
13410 9 12689
28011 9 31368
2933 9 8402
14976 0 22941
28011 9 2708
32235 4 11773
28669 11 9285
20770 9 14824
21924 0 17484
18476 5 24482
17029 9 26377
1346 5 11535
9015 9 28011
31091 9 21321
25940 11 29509
11456 11 29094
195 11 7869
28614 9 3726
25162 8 28168
12689 9 12140
9220 3 28400
22123 10 29177
20385 8 5306
12689 9 3955
31942 9 31730
22782 0 2101
31523 0 13825
25110 0 22472
13131 9 24414
12289 9 12689
25472 0 4087
9775 11 24481
12689 9 29086
7869 11 33326
12689 9 28011
22918 9 6016
12689 9 8302
21372 11 29821
29725 9 9634
1482 9 4408
23855 9 29041
9634 9 21273
21826 9 28011
18018 8 16332
15165 9 12689
3354 9 6578
9728 11 33046
16619 8 29541
18567 9 8466
7092 0 18179
8284 9 1601
25315 9 28011
12689 9 28011
13236 9 23746
21370 9 28011
21672 9 9907
3559 9 3245
16044 0 23401
10931 9 28061
7506 5 18403
9634 11 13384
28091 8 6904
29311 9 10381
32235 4 22033
9557 11 17839
10899 11 7230
31238 11 8409
28011 9 12689
28011 9 28011
6952 0 29473
6826 9 11120
23100 11 14242
13068 7 9193
21221 9 28011
14662 0 16299
12689 9 32660
13739 0 11111
17950 9 16888
3518 5 11587
12289 9 17624
10380 9 21269
2375 9 28011
866 9 12289
12689 9 27794
16044 0 16561
9634 9 19211
9634 9 8523
16684 9 12689
31450 10 6008
12593 2 27540
31689 11 6842
4185 9 24829
4249 9 7314
28011 9 28764
3525 7 8246
16792 5 22746
27844 9 8904
12362 9 29487
10509 9 2254
11725 9 21462
6882 11 24653
33179 9 33179
7064 0 28750
28011 9 18936
21599 9 23914
31653 11 16963
12689 9 8414
5845 9 866
25059 0 21586
4801 9 17626
24245 8 29545
13268 11 2708
9634 9 3955
10214 9 10181
24600 9 30941
10580 9 20908
4496 8 31681
26982 0 27743
3099 9 23914
8904 9 21273
12289 9 12689
16093 9 28011
30728 11 29258
23483 10 31951
9500 8 15442
15510 9 20894
11520 0 31969
13131 9 20513
12289 9 12689
22550 8 10888
188 9 4661
27821 9 8402
12689 9 28011
20698 9 18740
20770 9 12997
23411 7 28438
16121 9 15375
12689 9 32582
14026 7 14026
12289 9 12689
4249 0 26015
24254 0 16949
9634 9 2600
12689 9 7183
12689 9 12689
12689 9 27794
5096 9 6100
29283 0 32725
7131 9 33115
23502 8 10587
2602 6 21440
33113 0 19296
8656 0 14359
6008 2 32601
3506 9 12383
3169 9 906
18714 9 18714
15151 9 994
25514 9 10596
28011 9 12689
31084 8 18400
21428 11 24696
9796 8 13630
12689 9 13048
30672 0 32385
23766 9 28011
2337 9 5880
21834 9 1067
8904 9 25945
29092 9 28926
32186 0 21495
30757 11 11844
26159 5 6853
12874 10 20226
32660 9 16737
2728 9 12689
28100 9 2041
11736 2 20677
7593 11 23588
32063 0 16040
25807 0 17070
28011 9 27793
13367 9 3245
26545 3 22057
25043 0 14878
21847 9 27660
13384 9 21826
29807 11 21280
14387 11 3195
12689 9 26214
18159 8 23036
4904 7 29415
31667 9 29346
1635 0 18691
3697 9 12689
20916 8 22691
32592 9 3231
9798 3 2137
28011 9 25772
1294 5 25091
6388 9 1162
30269 9 2318
21436 11 6927
25301 9 27420
12289 9 11606
30639 0 20761
18439 0 25524
19828 6 8586
28011 9 16070
32388 0 19797
12689 9 4405
14100 11 17487
24106 9 12689
10065 9 3276
22982 9 12689
29583 9 12689
13493 0 20024
32440 0 18187
13228 9 24547
19732 9 943
26124 0 32291
30797 9 24458
7303 9 22183
13280 0 253
5742 9 5742
18960 0 27455
18017 11 942
13131 9 11462
12689 9 2148
2148 9 5084
1112 9 13977
23914 9 32951
28449 2 28021
28011 9 12689
9634 9 19211
2918 0 10818
32063 0 7609
7910 9 227
29039 8 29037
13127 9 22749
20821 0 2860
30142 9 28011
21145 7 16838
30670 9 14214
29977 0 4333
20805 0 6628
4801 9 27187
26252 9 28011
12689 9 28011
10995 9 29411
28547 1 31383
13236 9 29998
14770 11 30833
12689 9 12289
15375 9 13697
28011 9 29608
12689 9 3972
29920 7 31690
19828 2 31058
32665 8 23047
26429 9 27109
21574 9 8740
14214 9 10907
30686 11 21210
23780 9 12689
12689 9 32005
1189 9 20575
26124 0 4990
28011 9 12383
24671 5 9698
13370 7 12613
1112 9 19149
31347 9 10183
28011 9 13460
13502 5 10384
4888 9 4937
14214 9 28011
23433 11 13719
26203 9 28011
15489 9 25715
9669 9 21428
28011 9 18257
18453 9 21672
23525 11 24603
26790 9 11213
31413 11 12756
8789 10 25837
26416 9 12289
13493 9 24829
31785 9 23852
8466 9 2708
4049 9 4743
12903 9 28540
23112 8 31378
14384 0 24663
9062 11 18552
31946 9 27477
28011 9 10907
27656 0 19363
25710 0 10696
28708 0 25639
10196 5 18930
24124 9 2446
13485 8 33261
10227 9 9624
15206 5 31376
6941 0 17154
13252 0 4899
20555 9 3308
12794 9 12689
12689 9 14075
15039 9 29062
17217 11 13755
12689 9 12289
32943 9 7221
32942 9 12289
12411 9 25772
5328 11 24673
12689 9 6118
24079 8 716
22183 9 28011
6100 9 28650
2909 9 33046
14021 5 2984
16339 9 12689
23466 9 21713
4737 0 21481
6702 1 16713
9118 0 26892
27064 9 15403
8409 9 32414
897 2 5454
14331 5 24342
31444 2 29743
12689 9 27454
10040 8 23422
13314 0 10762
30385 9 27257
27806 11 12067
30857 9 22169
19073 9 21057
7803 0 29811
29062 9 31286
1112 9 4161
10796 0 28576
23466 9 12689
21273 9 12689
23813 10 20226
17567 9 20513
6621 10 3808
10481 8 28588
21273 9 21981
2374 9 29826
20462 0 12082
13614 8 6961
18269 9 33161
30425 9 21984
12689 9 4249
3914 9 14474
11417 8 21113
21609 9 12689
302 0 8817
26981 9 15003
3801 0 28400
6092 9 11596
27643 5 17636
6954 9 9548
24573 8 23805
21123 9 27478
745 11 25600
12689 9 4406
28011 9 8177
13131 9 12689
14530 9 858
28011 9 27386
26138 6 7858
17846 9 27612
5182 9 19799
9634 9 21273
31075 9 21907
28011 9 29038
30725 1 29743
16888 9 15165
6927 9 12689
28428 9 20894
2270 7 29061
28011 9 26982
32215 9 12289
6075 7 28535
31667 9 12689
14267 9 19211
26604 9 4185
12689 9 24629
12689 9 28063
9986 0 4687
20019 9 12689
11643 9 12016
27195 8 15569
1189 9 21898
257 7 5787
1112 9 12689
846 6 25515
15842 9 16684
21160 11 24820
3913 9 29280
27069 7 19500
21046 9 6112
32738 0 18851
5037 8 24099
571 1 483
5353 11 13037
32250 9 697
18714 9 13314
12126 9 98
7217 11 15737
1033 5 17393
28011 9 18936
12689 9 5360
26640 0 6767
26124 9 15584
7412 11 18580
18714 9 21273
25337 9 18951
13506 0 19198
6578 9 12689
26818 10 17797
21121 0 3952
25222 9 8788
10285 8 7078
7221 9 11230
2105 8 20648
12208 8 21680
964 11 32585
13832 9 12712
25472 0 8096
28465 5 23020
25222 9 6414
11842 11 538
4511 9 28011
14297 5 26391
26967 0 26423
7651 9 28011
13282 7 7325
13596 0 18289
28486 9 14184
31073 11 12882
5796 0 11245
30278 0 6041
18670 9 385
21711 3 11596
23390 9 12689
30219 7 25236
30833 0 16575
12362 9 12689
33037 9 11193
6112 9 26305
28011 9 6566
28011 9 23650
17139 9 12689
32235 4 16747
9321 5 32019
10442 11 23689
18294 3 13493
19343 9 3193
30797 0 29597
16355 11 30774
25073 0 19640
19087 5 13146
24839 0 33291
12689 9 32250
2304 5 28115
12180 9 16378
21981 0 24265
28620 11 27844
16158 0 29172
32235 9 25902
12234 9 22886
4801 9 30368
4584 11 1990
23382 0 9845
32854 9 15489
4896 9 9740
4801 9 894
6008 2 25901
8473 9 21672
14691 9 12689
28011 9 12289
14586 9 28011
12362 9 8414
12411 9 28011
14790 0 13788
7793 11 24839
29552 11 28988
30348 11 28020
15349 9 21021
3946 11 10060
30049 9 26036
28787 0 23074
28938 9 2375
32282 0 9074
28011 9 29076
32595 3 27536
7552 9 28011
26091 0 833
16496 0 10665
12689 9 8604
15295 0 28769
28011 9 32951
12689 9 1623
9309 9 28764
12289 9 23746
12036 0 17010
11605 6 13235
31082 11 15761
20178 9 12689
1284 8 24394
23004 0 19434
19129 8 25929
28011 9 9419
1842 3 4555
11264 0 31687
25084 9 21031
19732 9 11016
12841 9 3604
10623 11 15007
12689 9 10779
18704 6 5201
3344 0 15578
32840 8 16911
18714 9 28946
28011 9 9667
24942 9 17805
7947 9 13384
2938 9 33245
25184 11 14812
21908 0 861
28777 9 28011
21944 11 22240
28011 9 25554
16121 9 2487
12689 9 7808
17946 9 3534
12689 9 17226
13131 9 28011
28777 9 1308
12965 0 11183
28287 9 12689
31793 2 31819
4185 9 32852
6314 9 7329
21480 7 4102
18552 0 32820
18094 0 10186
32753 11 26795
22627 11 32440
5742 9 16121
30269 9 29616
18557 9 19377
24285 6 31727
71 0 11584
4014 9 32278
28011 9 11725
1500 9 16968
21672 9 1336
26124 9 25772
13679 0 23001
6671 9 25985
28011 9 33311
3572 0 17231
19722 9 25315
28011 9 33319
4098 11 13719
28938 9 23855
7808 9 27892
11193 9 19732
5263 11 24448
11837 8 15950
7636 11 25874
28011 9 24839
23715 9 6711
8041 9 3697
2538 9 2875
804 5 26764
28011 9 13455
13493 0 31767
12689 9 29637
13672 7 14510
6273 9 31994
19865 7 21
32235 4 5156
20037 7 19128
6100 9 8904
1310 0 30390
1735 0 28787
30861 0 4185
8286 8 10709
27015 9 3697
27028 9 27187
2792 9 28926
32793 8 14613
25524 9 31785
14207 0 29421
18936 9 12689
19211 9 9515
11750 9 7654
18714 9 26001
15682 0 1267
4187 9 28011
12592 9 24293
29608 9 21672
28663 3 13314
28011 9 12689
21705 9 27420
27355 9 21908
18290 8 1550
32661 11 664
25229 9 9149
12511 11 15316
25070 0 2404
17787 0 25469
29613 0 16864
30425 9 27035
28651 9 8466
11193 9 9225
5280 5 25644
16378 9 16097
29964 9 28063
27892 0 11228
18737 9 12689
14566 0 14737
21021 9 18013
33305 0 172
8219 9 14033
8767 9 12689
3954 9 16363
21123 8 21123
26679 9 2158
12689 9 3717
12188 9 25195
9634 9 12689
14522 11 1452
32863 0 9569
3569 9 8407
28011 9 12689
10038 9 19387
24839 0 27377
27386 11 21544
12689 9 16121
12689 9 16121
23781 0 5469
2440 9 23466
24471 11 13164
20745 9 12689
16826 9 4249
32840 9 28011
9509 9 6297
18544 7 21417
25043 9 28011
8740 9 7651
12289 9 32104
25315 9 1173
13314 0 12897
19375 8 16272
21761 6 19828
12689 9 16492
3638 11 12882
7251 0 4592
4812 9 12689
32200 9 5276
16990 8 28262
22635 5 13146
18081 9 27016
25821 9 30969
13125 9 6100
26442 9 16684
2340 0 1790
28011 9 6414
23518 11 22031
31488 8 27213
18013 9 23107
32357 0 28084
19584 8 22125
1336 9 25084
150 11 16174
6954 9 4801
12689 9 18737
24653 0 26513
13374 0 7483
10224 0 22279
22871 6 19142
31393 9 9634
23449 9 12689
21772 6 21432
30762 0 24874
12362 9 4249
98 9 8492
15690 9 2375
12689 9 9634
24991 5 3305
29445 9 22729
22208 3 1866
14776 9 28011
14897 11 32440
24163 0 14794
11361 1 24896
12689 9 16255
14815 9 29986
14024 9 28011
21212 6 19124
6132 11 7780
24263 7 186
10754 0 7103
6601 9 28011
20869 11 18627
11762 9 2375
28011 9 13739
26036 9 7910
24795 11 17629
12689 9 906
4801 9 32250
9008 9 12689
26524 9 28011
28363 7 25375
24909 11 1134
24829 9 26616
12362 9 12689
23617 9 21255
7008 9 9475
12689 9 25902
10598 0 8206
28011 9 26981
12689 9 12689
3245 9 13359
21826 9 8456
28011 9 2557
12927 11 10473
13131 9 12689
3344 0 31504
25098 11 4327
10141 11 13808
10709 0 7012
29846 9 12689
26442 9 12289
22749 9 19276
25514 9 26981
10767 5 2512
7600 5 20192
26138 9 1326
22796 9 28011
20167 7 25761
4014 9 13667
28011 9 15273
25893 9 28060
16309 9 12289
23466 9 27821
