33330 12
30936 0 32101
25821 9 8936
26172 3 31989
2336 9 21031
32161 8 26261
13123 11 17962
5471 11 7425
3697 9 3965
10132 11 16376
31576 11 2468
31477 11 27649
7493 7 9511
8147 8 26122
14624 11 6678
32460 8 22938
17036 11 2024
12689 9 24629
22982 11 25964
16350 9 22183
24679 11 14566
24471 11 13164
27844 9 8904
698 5 22587
13569 8 10023
28011 9 31903
7652 0 31385
9720 0 5663
29833 11 27420
7529 0 17183
27821 2 29499
13210 9 18141
17376 9 11163
11269 9 3954
10122 11 27844
22796 9 12689
18269 9 28540
22982 9 25964
14184 9 25222
11163 9 27512
11330 5 27175
29257 0 13291
18638 8 9743
9960 10 25558
4858 5 30744
12289 9 13551
29637 9 4917
4161 9 30387
16252 8 23374
27794 9 12689
11147 9 27649
5772 11 10796
28011 9 24427
2074 8 19151
28011 9 17241
3245 9 1482
12451 3 13314
14111 11 19881
4743 9 13641
30628 9 24023
31113 9 16022
12689 9 2375
28011 9 9419
8849 5 7980
9515 9 18641
16724 2 10271
6100 9 18988
3651 0 7544
23881 0 22044
8952 8 13828
20226 2 10865
32040 9 27844
6578 9 21847
8658 9 6414
16951 0 29113
19219 0 22290
14526 2 27715
28011 9 20913
6719 8 6519
27707 11 20237
24795 11 17629
1601 9 3354
13048 9 33313
15487 0 27440
3354 9 13826
28011 9 9704
23348 8 15578
4405 9 33191
9433 11 9285
30714 10 11955
148 5 20557
7735 11 13428
4584 11 1990
23855 9 1115
98 9 28011
9754 6 22248
1581 0 24510
12289 9 4433
28011 9 12689
12689 9 33046
17433 9 10381
20874 9 17867
14456 0 19864
18322 9 28011
24557 11 31462
18760 9 18988
20961 11 18352
438 0 9590
7794 7 32875
31015 0 8406
5551 0 11114
16564 8 32872
4159 10 25837
7458 11 14305
29559 9 28011
15966 0 6629
13076 0 32318
12689 9 5465
9457 9 12289
8473 9 21672
12689 9 12689
13810 11 18178
20570 11 14976
28011 9 1356
11949 11 7311
20019 9 12689
32636 0 36
32063 0 7609
8936 9 12689
19063 9 6566
845 11 27805
29616 7 15412
9624 11 29198
2446 9 12689
4615 9 25222
353 9 18714
6455 0 14861
24983 11 18094
31252 11 30384
19661 7 16074
23585 11 31228
18269 9 3902
32281 9 15107
16287 9 7009
12289 9 28011
15794 9 27844
24673 0 6672
16968 9 26564
23034 9 28664
28011 9 27478
