33330 12
24316 0 19510
10154 8 25410
6100 9 9823
9324 9 25222
27794 9 17698
10740 10 20226
18013 9 12289
12362 9 227
24374 0 2530
23695 8 3141
19063 9 12689
6008 2 27421
15144 7 4030
1994 0 30785
22629 8 31888
29028 11 18384
9550 9 28011
6906 11 27660
1326 9 13781
28600 0 33328
19383 9 4293
17599 11 19533
11798 11 4217
16212 11 25674
3464 5 916
32433 5 15829
14976 0 22941
28011 9 12069
2296 9 12689
1471 0 3607
21570 0 32635
6484 7 14158
3326 11 7043
21726 9 12689
17291 9 12362
13493 9 27477
3697 9 28777
28782 9 12689
16844 9 4801
6950 9 7948
23540 3 6412
25660 9 18541
9634 9 19211
11968 6 14708
24580 8 23606
13106 9 15664
15211 3 19191
24669 11 1310
3769 9 31970
31232 11 16044
27028 9 28011
29861 0 28699
31285 9 4654
12912 0 12605
27844 0 6510
24076 11 30233
4997 10 28637
28011 9 28294
12689 9 32660
6811 8 24221
19211 9 9634
25197 9 13697
12763 0 15354
7695 0 3134
20878 9 29968
17946 9 23852
15029 9 1112
19446 2 1661
21956 0 4662
19685 7 15107
3528 2 22617
17515 5 24090
10796 9 5238
15633 0 15284
14386 9 12821
14832 0 12668
6853 8 28689
16378 9 9910
17464 5 6220
25671 8 29629
12882 0 26165
22119 11 9329
5917 11 9126
12689 9 2446
22757 6 597
943 11 31134
16093 9 23852
23411 9 4014
1339 9 3955
12689 9 11131
19211 9 2289
21771 8 32335
12362 9 6362
28011 9 29411
17063 11 15408
31152 6 2136
4743 9 17054
28011 9 4905
6000 9 8034
22988 8 16503
8598 9 21670
2091 7 8185
689 8 526
7341 9 33319
15182 0 5841
6484 0 18162
15633 0 4167
29038 9 4249
27882 0 16446
8888 11 20920
10509 9 14184
14623 8 14890
28136 6 3210
28011 9 20917
29454 6 22173
3231 9 18425
3124 9 13874
2938 9 28011
24527 0 13923
29818 7 19429
31113 9 11426
29177 2 25512
22460 9 15151
12689 9 23851
1008 0 30618
16079 6 30581
15887 9 2375
24093 9 19517
26126 0 29471
14976 0 11653
2199 6 2785
13551 9 26982
14308 9 12689
31785 0 23892
8666 11 28864
6954 9 32852
20011 11 31061
17268 8 1538
21332 9 31942
17797 2 1697
11963 11 836
6927 9 1653
17583 8 704
12121 9 12689
28011 9 25537
32277 9 6467
23575 9 7695
13185 9 353
32951 11 13008
27028 9 12689
30758 9 23159
10580 9 23667
27944 1 9536
28119 0 5444
18013 9 29086
30971 10 6437
21429 9 21672
2933 9 20513
1 7 31943
21057 0 2435
21273 9 19893
28627 9 25365
19182 0 4661
9902 0 3863
23877 9 3619
18790 11 31394
33062 0 6418
18737 9 19186
12689 9 30493
12689 9 13037
32390 10 8660
512 9 17748
28011 9 2185
9000 11 28048
33243 9 29616
4378 9 26982
13493 9 10638
14862 0 32964
24085 10 25141
2319 9 6980
1964 5 15097
4249 9 129
12689 9 12289
7649 11 28404
28011 9 12392
18425 9 28011
19732 9 17698
3885 9 32049
14667 11 4536
20955 5 26568
175 9 12689
9931 1 32478
11474 0 28212
28011 9 26877
12289 9 8473
2250 9 11230
8237 5 29568
6025 11 538
21273 9 2375
15136 9 31123
28011 9 12689
25160 9 28011
10863 5 2781
5618 9 4801
18081 9 18594
9183 4 31271
18304 2 19866
30726 9 1112
31593 11 1691
29108 3 31809
28468 11 15794
18936 9 6969
