33330 12
12665 11 32309
20844 0 28990
18013 9 12689
14733 8 24196
7866 11 5463
12188 9 12689
11382 11 30852
28011 9 5941
32005 0 10709
15379 9 12689
16684 9 11807
27171 11 30639
19276 9 23411
5508 7 5508
6955 8 10722
23320 8 8406
22705 6 9403
9661 9 5427
21831 0 14324
22251 9 25315
25914 11 21723
12689 9 12362
2008 0 33193
3189 9 12121
11213 9 27805
31207 5 25162
1482 9 4433
20226 2 3857
19286 9 12689
12689 9 10638
19471 5 14377
28178 11 1691
15047 0 16986
19973 0 21357
7763 0 11721
11530 0 25395
25315 9 12289
7663 3 21956
32215 9 22251
13990 11 31017
19919 6 18237
3923 5 7611
19384 9 29750
8429 6 7392
7365 0 16263
23452 6 1800
3697 9 12689
2375 9 8240
12689 9 28664
12689 9 4039
12362 9 21892
29410 9 26036
23732 6 20999
29038 11 9149
71 9 8935
1523 9 28011
22657 8 19393
21273 9 1783
21908 9 23575
28926 9 12689
22114 5 18836
14849 3 32636
3231 9 31088
6184 11 27500
30425 11 31560
3821 11 10796
28119 0 5444
32356 11 18214
12884 11 22782
30652 5 19874
23252 9 22251
22677 7 29381
12689 9 12289
32629 11 15794
858 9 12689
125 2 15015
23844 9 25715
27028 9 12689
25772 9 29968
21937 0 20177
22749 9 17248
4102 11 145
9992 10 6008
6708 9 19130
11328 7 9726
2195 9 23609
32053 8 10281
22025 9 27386
26758 9 19480
21824 0 31014
19729 0 30884
32869 8 32022
12689 9 19057
3160 5 1163
5439 11 6437
12689 9 19059
6753 7 26377
3324 10 6008
12362 9 12689
22299 6 14020
10242 9 25092
4671 5 17990
29504 11 6226
4647 9 6100
28011 9 3227
28011 9 4743
5300 10 22406
24297 7 10254
30674 0 14363
25454 9 9680
33044 9 29750
12289 9 10156
13551 9 12689
13106 9 15664
4249 0 16266
16867 0 14366
7910 9 12289
18936 9 21629
18013 9 21454
29792 11 16636
18737 0 3726
30639 0 15925
2933 9 17845
18929 1 25658
759 0 16435
136 9 10918
28011 9 17433
22908 7 17746
1839 11 13641
12149 9 21381
25282 11 26521
8657 9 3914
28011 9 9907
33064 5 898
9439 5 11877
8402 9 12689
30731 5 4529
15151 9 7808
22257 0 9230
21673 0 30997
6318 7 14369
5768 9 21540
17124 11 5331
18013 9 29086
14530 9 858
8262 9 4867
12689 9 25222
5764 9 16386
21984 9 1623
19211 9 13236
32885 9 24527
28904 0 24359
20813 0 395
31359 11 32530
10619 1 15969
3231 9 5050
12689 9 12689
8240 9 3231
8818 11 22628
18714 9 15664
2522 9 2522
12340 0 10457
17274 11 21926
31462 0 20960
28011 9 12390
25156 9 18670
2375 11 8241
5731 0 30488
32669 2 6281
12689 9 4743
28428 9 28011
29725 9 12362
1486 9 27953
4801 9 12689
1221 8 22889
4743 9 17418
31532 0 28420
27015 9 28011
9268 6 4883
14662 0 23241
18326 9 12289
31782 9 7458
9634 9 28011
23159 9 28011
1546 7 17475
5681 11 4052
31394 9 32104
20699 0 25694
23935 11 1310
12689 9 6635
21109 11 4536
22667 11 26427
29047 7 17395
12689 9 18857
27991 0 29353
1523 9 15273
23449 9 3124
20226 2 8277
12411 9 28777
7709 3 21399
4297 0 20050
20041 0 27286
9669 9 13626
27481 9 5144
963 11 13918
28011 9 13455
22324 9 28011
28011 9 28011
12689 9 8304
12689 9 21908
10523 9 28011
14256 11 433
1104 7 16811
31075 0 5908
29161 10 27821
18740 9 506
11745 8 14409
15633 0 12768
11609 5 1221
9973 11 17430
16838 9 13236
16161 11 13960
28926 9 24629
15579 9 12689
13359 9 12689
29543 11 22724
5036 7 20856
21847 9 12689
30726 0 5463
28697 9 5674
33243 9 28777
27801 7 10631
