33330 12
16826 9 6174
25392 11 12575
12289 9 12689
31038 9 3619
31477 11 27649
12689 9 28011
6635 0 13446
4905 9 5686
32250 9 12689
12411 9 28011
9468 9 19211
9669 9 31700
13249 9 4655
9315 9 12689
31123 9 27844
6100 9 12689
12289 9 17907
13525 9 13894
1331 9 12689
7695 9 31038
7145 9 15816
4801 9 10197
28011 9 12806
28011 9 4039
12689 9 23855
6954 9 15400
12689 9 28011
17698 9 12689
12689 9 17867
10846 9 18605
1721 9 12689
28011 9 866
2923 0 21307
28063 9 29257
25156 9 6578
21892 9 1586
12234 9 15650
12689 9 21429
21524 11 9973
1651 9 98
1189 10 8988
12689 9 30269
11156 9 13184
2007 9 7651
12997 9 16737
28011 9 12689
19568 9 28011
32215 9 12689
28011 9 21599
1683 0 33211
28011 9 28011
8859 0 15415
5440 9 20019
21907 9 4437
23970 6 2828
20867 9 12689
28011 9 15178
14059 9 22183
12149 9 23642
32943 9 30115
1112 9 13977
12689 9 21057
3914 9 23390
17963 8 1345
22982 9 6032
7910 9 4866
28011 9 13099
12605 0 13628
28634 2 20200
8149 9 8665
98 2 31763
30258 9 26981
13048 9 2336
28011 9 26639
30360 9 12362
28998 0 2628
30758 9 12289
12689 9 31414
12362 9 23575
29220 11 29
8299 5 11588
31942 9 17433
29868 9 28011
33191 9 8601
11706 9 24829
30512 9 9485
25715 9 23449
29953 9 28926
7695 9 28011
19391 11 13714
28011 9 27477
13062 0 28053
19690 9 12689
12689 9 6288
30151 9 8740
12794 9 25374
23411 9 28011
12689 9 20958
14878 9 18425
28011 9 18714
15273 9 12689
28011 9 10959
26335 9 1239
29257 2 30054
28011 9 25945
14068 9 19956
9203 8 5808
8657 9 13410
28011 9 28011
12689 9 6118
27187 9 28011
31129 9 14214
21908 9 12289
9756 9 12289
350 9 12689
4014 9 13048
30168 9 12689
13874 9 1189
25417 2 9468
15579 9 2557
6288 9 12689
13463 3 4249
12689 9 26641
2375 9 8240
12689 9 29583
24562 9 2375
10173 9 3980
23449 9 19205
16985 9 385
23411 9 32592
22463 6 9535
13106 9 98
11094 9 12689
28011 9 12689
11148 9 20155
98 9 14885
17433 9 10381
12689 9 9634
12689 9 28938
13048 9 9634
26524 9 28011
31782 9 12149
2375 9 17226
28757 9 2336
23852 9 28011
28651 9 9823
27028 9 12806
31946 9 19025
1201 9 32592
2562 9 14106
28011 9 17383
9149 9 26958
18929 9 29314
1902 9 12689
8670 9 4801
31782 9 12689
19732 9 1482
20226 2 20842
18013 9 13131
21218 9 28011
31966 5 16506
12362 9 28011
27821 9 20513
4817 9 18425
21221 9 2375
10907 0 24705
14462 9 12289
5050 11 15047
11524 9 5768
9262 9 21672
12689 9 24727
28462 2 9996
12689 9 29038
28154 9 28011
25514 9 13667
5418 11 28651
28651 9 18929
1189 9 8086
27703 9 10774
12411 9 30797
32850 9 19025
28011 9 11193
13874 9 8968
16684 9 3354
21653 11 22338
19413 9 28011
13493 0 20474
32863 0 3685
22803 9 12689
32528 9 16377
31091 9 21321
21907 9 14214
9548 9 14214
12689 9 27821
12289 9 19130
5796 9 23449
28011 9 12689
12689 9 4405
16888 9 32416
12689 9 12289
13184 9 5941
26138 9 1326
7808 9 28011
12689 9 25715
14655 2 11022
28011 9 3072
17944 9 1889
11596 9 12689
28011 9 5427
12689 9 9518
29924 11 12221
15386 9 420
10790 9 13894
27844 9 12180
14832 9 21273
22183 9 8402
21902 11 12411
28011 9 21908
28081 9 8853
1335 9 12689
18269 9 19211
9457 9 23667
27844 9 13314
3569 9 12689
98 9 16900
25315 9 12689
21735 0 12730
16378 9 4804
28689 8 4463
3575 9 28011
894 9 31665
23855 9 12689
12689 9 20513
9634 9 906
6100 9 27015
9795 9 28011
12689 9 18013
5375 9 4647
28650 11 19482
15912 9 32673
9634 9 26396
28011 9 7436
12689 9 24829
19211 9 2375
28011 9 16492
28978 8 15850
21273 9 15815
23466 9 11213
12689 9 5827
15412 6 14106
19819 9 17867
19063 9 4743
13667 9 12689
12362 9 17307
28930 9 28011
12689 9 21381
16309 9 12689
18567 9 27519
8530 0 32127
20895 9 17540
28946 9 23770
30269 9 12689
28011 9 8409
8935 9 28011
4917 9 14530
13236 9 12689
30749 9 12689
26843 4 24760
14402 9 21826
98 9 29440
30269 9 28011
19732 9 943
29308 3 10583
31934 9 10227
9634 9 20019
19799 9 32886
1500 9 16968
23781 0 26949
20912 0 844
23667 9 12689
12517 9 6100
28011 9 8424
28764 9 22406
19690 9 12689
33253 11 22724
13131 9 20942
30917 0 22986
24891 9 2792
21864 9 7131
21892 9 26982
12689 9 12689
30269 9 28011
4939 9 19898
28063 9 12689
3231 9 26036
28011 9 323
8424 11 23703
21331 9 12689
18269 9 28540
2446 9 12689
24829 9 3354
30550 9 16431
17967 9 28011
27844 9 9501
9419 9 25197
13131 9 22059
698 5 22587
14392 3 4249
15349 9 21021
19264 8 20837
9356 0 20465
9634 9 19211
31922 0 31910
25963 0 15537
2391 9 19050
2375 9 19130
4615 9 32103
18714 9 7005
7563 9 7183
697 9 12689
28011 9 12689
15349 9 15136
11195 9 12180
1581 0 24510
21944 11 22240
12689 9 28011
14214 9 12689
12689 9 13236
4743 9 4330
12689 9 17702
12689 9 28011
9973 0 21803
24829 9 12689
30342 11 25633
71 9 14104
1112 9 23058
13739 9 227
19063 9 6566
317 9 1571
32040 9 11426
1932 9 28011
6711 9 12689
12689 9 16425
21888 9 6908
27187 9 28011
4437 9 32103
28810 9 14289
12689 9 17743
9634 9 28011
19799 9 28061
24829 9 28011
13279 8 11011
9552 9 9285
1115 9 12689
12689 9 3913
6950 9 21388
12121 9 32602
28056 8 24847
