33330 12
17063 9 4801
10132 11 16376
13013 6 24952
26686 11 30639
21948 9 9711
24795 11 17629
3231 9 27466
22303 0 10498
14032 9 26920
25141 2 28585
22463 6 26903
12689 9 25715
16309 9 13856
10883 0 31942
25514 9 17063
11016 9 9809
19372 5 14821
25315 9 4801
3589 9 28011
5538 11 9419
3257 10 30301
17548 11 22031
7695 9 12289
23433 11 13719
19777 11 16895
11646 11 7681
24691 8 2209
25222 9 33313
28011 9 13471
30985 9 23855
20805 0 2893
27179 11 30922
22511 5 24154
12505 9 31393
18567 9 6913
28011 9 3072
28160 9 21667
16630 8 14413
9457 9 30049
4598 0 1822
12689 9 12289
3354 9 23852
28011 9 13460
1497 9 14551
5465 9 4532
12689 9 12689
1890 2 15410
8402 9 13102
27187 9 24517
17698 9 21984
438 0 24615
29950 3 6943
26966 11 25070
11016 9 7183
28892 0 31170
24614 0 28664
20555 9 3308
17321 0 4615
25347 8 29002
15764 0 10211
11417 8 31152
98 9 12121
24911 11 9285
3914 9 24023
28011 9 16838
23799 11 2832
3040 9 3354
13603 9 2375
25400 9 6908
32309 0 31841
3306 11 13185
28011 9 33319
32235 4 2468
16895 0 13374
31251 8 1542
6882 11 24653
19815 11 22031
30578 10 8660
16377 9 25504
19259 0 23073
18013 9 2402
22958 11 25472
11148 9 471
12689 9 18714
12289 9 6503
19404 7 9903
27104 9 27844
16378 9 16097
5179 9 1790
8657 9 13410
20399 11 24951
28011 9 27892
16287 9 33313
10949 6 17747
23855 9 16093
1721 9 8240
22674 0 2387
10830 9 12689
33112 8 11185
33319 9 8604
6818 10 31785
2728 11 8409
6916 11 2385
1635 9 5674
20826 9 12689
21489 8 1011
29725 9 16684
7808 9 27892
12516 3 6635
28692 0 12190
28011 9 7223
3914 9 4185
16843 3 19728
30743 11 30049
6737 0 31476
3245 9 13359
12689 9 5276
20226 2 27611
18135 0 26754
12791 9 22757
13232 0 2661
2337 0 17164
32235 4 22932
17560 0 7205
26970 11 14662
1282 0 31205
19211 9 8595
32191 5 9163
27892 9 24651
3697 9 12689
21331 9 5440
10062 2 11894
1101 0 11137
2750 9 16287
18013 9 20878
11264 0 31687
4647 9 4132
14976 0 22941
10780 11 15016
1829 11 28862
15178 9 28011
25070 0 26174
5868 9 25156
9284 9 14815
16121 9 14854
24108 6 24199
12000 0 14097
12689 9 27892
1861 9 9634
18737 9 18013
30723 10 20226
23146 11 948
29561 11 1529
18723 6 28327
8523 9 5440
10846 9 33191
2375 9 28926
1002 9 15136
32215 9 12689
6422 11 16750
12689 9 21388
8595 9 32660
30892 0 430
6118 9 28011
9621 7 10949
12707 11 31017
31886 3 25171
12689 9 32660
14184 9 11168
6936 11 27953
27844 9 12180
14723 9 19523
6180 0 29922
23285 11 16809
27910 0 14230
28946 9 23770
16378 9 28777
31785 9 12689
16138 5 4666
24176 7 26172
16598 0 20711
18714 9 13444
7119 11 30639
30374 11 13316
20912 0 844
28784 9 19296
23239 11 18188
17501 0 6927
31143 9 28531
510 6 17809
7110 9 29209
30869 9 25315
15104 10 28650
2041 9 12689
4269 0 7750
32629 9 2938
7008 9 9475
16399 0 18291
25869 0 15135
8414 9 13236
15632 6 9345
12689 9 3619
28011 9 10904
8409 9 12689
32499 9 32307
20012 11 18853
31370 3 6635
10569 11 15160
28651 0 12116
30666 0 29821
6537 0 13887
26148 9 2708
536 9 21574
14363 9 7110
28011 9 7651
7314 9 2875
7821 11 17181
13131 9 20942
26298 9 29009
22031 0 8716
15633 0 5050
16684 9 12689
13493 0 15199
12689 9 5995
4240 11 838
28379 11 14470
25111 11 25253
6100 9 31979
12873 6 14734
11213 9 21257
4801 9 21057
20878 9 21900
2153 0 9727
846 6 25515
682 0 31778
28011 9 21273
8343 5 25418
13211 11 8521
9438 0 16259
12689 9 4905
32863 0 2931
23020 8 28465
26036 9 28650
8473 9 28664
28011 9 12689
18565 6 6248
12940 9 28011
7326 9 28011
12635 11 21102
12289 9 4801
28689 5 6853
28011 9 27844
20553 1 12246
5491 9 2694
28651 0 3695
