33330 12
8093 9 1112
15773 9 12289
3603 9 906
22222 11 16044
4801 9 8466
13048 9 23411
12689 9 19211
16684 9 15732
30875 9 31064
13131 9 30389
5278 6 21570
28011 9 32660
12289 9 27669
1728 9 7651
28011 9 15471
8217 9 9907
27409 9 17934
31473 6 18929
14957 9 876
7417 9 4801
25729 0 4257
25632 11 18006
15384 5 25096
12689 9 25821
30115 9 6100
11647 8 2477
22183 9 28011
8595 9 29411
13551 9 26982
31382 9 22372
28764 9 14024
19466 10 6957
21984 9 28011
25331 0 1545
12480 0 6439
9262 9 10907
17376 9 16968
6661 9 12689
12289 9 18013
3855 3 14976
13493 0 17812
4748 9 16378
723 9 32250
1343 5 24396
15794 0 15774
14106 9 31383
7290 10 18929
12689 9 22640
25902 9 28108
12289 9 9547
12689 9 30327
18013 9 16093
25315 9 13236
21273 9 25367
906 9 12689
15881 9 28011
25514 9 25821
23466 9 6100
29978 11 19938
22265 11 12882
16238 0 32920
6911 11 22724
31394 11 9285
9710 9 12689
1623 11 22526
28011 9 31088
15860 9 19059
10104 6 17671
12689 9 24222
25202 11 32803
1067 9 6270
30434 9 28063
5238 9 12372
4663 0 12992
20207 9 28011
23282 0 30172
18214 7 1558
12689 9 20878
10967 11 7144
24948 9 420
7022 9 7022
11426 9 28011
12689 9 28011
24063 0 18804
30049 9 13314
7278 5 21734
13228 9 28011
25426 9 19211
28011 9 16634
31435 11 10960
12925 5 27254
4959 9 25772
31394 0 21454
5042 11 17686
8850 0 29971
22183 9 21908
27338 0 20854
11514 9 2375
13894 9 13131
12212 5 19740
31785 9 32235
27821 9 284
1482 9 18714
17232 11 26700
7368 11 6805
1639 7 12998
1189 9 12689
3506 9 26429
9018 5 5598
23824 9 18714
18923 11 32575
10585 0 31242
27024 9 9740
32573 7 30695
12689 9 28011
28011 9 12689
20796 9 12689
32023 5 22778
465 9 17054
22031 0 33129
6100 9 5995
18471 9 28777
98 9 12289
3280 9 28011
16224 9 5157
20375 11 30662
31946 9 6578
12689 9 30337
18013 9 16377
8595 9 12689
26377 9 29868
26623 9 866
20915 0 31701
22919 9 28011
27980 0 11216
20770 9 3354
25200 10 20226
29868 9 15996
3019 9 8667
21574 9 17054
3697 9 12362
28011 9 33104
28011 9 1331
2033 0 14937
15382 7 17196
13765 0 17911
15543 0 27050
264 9 11193
12089 0 2906
12689 9 13164
6008 2 9238
21021 9 30360
15602 0 2002
23482 11 23868
12390 9 27697
11029 9 33319
28011 9 9634
1310 0 313
19182 0 4661
9828 9 26036
31348 9 28777
25162 8 31207
9194 9 3354
28011 9 24427
12689 9 30742
32096 5 22577
8595 9 19211
4044 0 13902
12362 9 1204
12689 9 14214
16496 0 7044
5871 0 10421
25055 6 12109
10380 9 22427
12689 9 16093
31946 9 31946
10141 10 31191
5742 9 9149
3647 7 30311
19690 9 3508
16018 7 143
24874 9 28011
19847 11 14824
28011 9 27835
28351 0 30808
13131 9 12689
33245 11 12341
21443 0 17451
19276 9 28011
12383 9 18475
21164 9 17513
16948 11 26920
28311 0 29191
5762 9 20826
16377 9 12689
31113 9 28011
32463 0 3303
13888 9 4900
31946 9 31946
12689 9 17909
12689 9 12689
227 9 4193
6635 0 4404
28699 0 21389
13739 9 10995
31922 0 2549
25399 11 1691
15401 11 25468
22515 9 28417
15209 0 22785
4682 0 32986
18048 6 17311
8595 9 28011
2375 9 8657
27844 9 28011
8857 11 22328
8264 9 2557
12689 9 14194
15160 0 30334
14634 9 31209
12689 9 12289
32099 9 9529
10934 0 17069
16888 9 32215
420 9 18296
27052 0 24330
7266 0 31256
4249 9 28011
4276 6 6235
14508 9 11643
19276 9 13894
17698 9 23319
28011 9 24023
23599 9 12689
5463 0 21904
11148 9 12689
12289 9 12689
2150 10 8665
6892 8 23742
9624 9 29038
12826 0 30664
31061 9 29411
12289 9 15848
9839 0 31891
8466 9 21672
27187 9 12689
12689 9 5459
22292 9 25222
14884 9 28011
30209 9 28011
19808 9 1189
