33330 12
3960 11 11748
3245 9 20942
15209 0 22785
33311 0 32159
28964 9 28011
13131 9 10198
18825 9 12689
13864 0 24702
10327 9 12689
1966 2 29777
27577 0 23042
28011 9 25744
16587 5 18660
16378 9 28011
17539 9 17655
23890 0 11573
13852 11 26429
33191 9 28116
14059 9 12689
15600 9 31946
27796 11 24839
30513 0 5101
21908 9 23575
17946 9 32602
14059 9 24485
1249 0 18707
22680 0 23778
32859 9 25105
1910 8 29099
31782 9 3206
24657 9 24838
6892 8 23742
28731 6 5572
15579 9 8658
4981 0 5364
28011 9 27386
32278 9 4014
4654 11 17501
1949 8 27254
19267 11 22093
3040 9 28926
12289 9 9015
12689 9 11016
21273 9 9634
21908 9 26018
12689 9 1635
20779 11 4977
17913 0 24424
21060 6 9355
19487 8 5507
19690 9 227
29793 9 12383
11359 0 6459
15670 5 1378
19372 11 4217
25391 5 11957
13632 0 32502
27794 9 12689
12689 9 1112
9634 9 21273
19211 9 13131
27821 9 284
19973 0 21357
21587 5 4200
6250 9 28011
15557 0 26839
27519 9 12689
27664 10 2266
5173 11 2344
8797 9 12689
12876 8 24401
28503 11 19384
15447 10 7540
28011 9 19677
23877 6 32590
165 9 16985
5703 11 28517
25902 9 25950
11861 11 24547
13832 9 14308
4014 9 4917
27187 9 28011
2788 8 1855
11642 0 29153
26699 9 12689
12689 9 25222
1835 7 10949
1944 9 31061
28926 9 8811
28993 9 25156
30218 1 2492
27821 2 27821
21843 7 21843
3231 9 18425
14098 6 11686
1524 9 21984
19303 0 10812
11670 9 10417
264 9 26982
3354 9 8968
28011 9 12345
22265 11 12882
15816 11 25997
19544 9 29826
28011 9 15107
21908 9 12689
21321 9 12689
8797 6 32514
28462 2 18637
473 10 15650
19211 9 9634
12689 9 4801
21335 9 3231
2972 0 14324
12362 9 12689
1920 9 161
10484 11 10525
880 11 6537
27980 0 11216
4097 9 21273
30948 5 17111
22903 7 25384
20894 9 12689
11858 11 7767
7484 0 5070
2792 9 14032
30666 0 1527
20770 9 21370
8872 9 12689
25632 11 18006
11055 11 15666
31942 9 22257
8413 5 11957
12289 9 10846
776 7 11955
4801 9 26036
7131 9 8595
31994 9 18552
16838 9 2846
9634 9 21388
2543 6 28353
24913 2 22590
12267 3 4249
18526 9 13874
5375 0 26582
2557 9 4847
12857 11 15664
1769 9 6980
16948 11 26920
4161 9 12689
23667 9 7284
28011 9 12689
17403 5 332
2708 0 13268
28011 9 12689
28024 0 20425
7184 4 28030
3054 3 15664
12689 9 28011
6954 9 1728
12416 11 10796
28805 9 13048
28011 9 12289
15677 1 4372
32556 11 21451
23034 9 32951
22692 5 13485
12689 9 24897
8466 9 26138
15408 0 263
28011 9 19732
4499 7 9223
24100 5 31488
16389 3 4249
8583 11 16496
10245 7 8578
12328 11 5816
18331 11 29821
28297 5 19840
6030 5 1071
13037 9 28011
14059 9 28011
13506 0 15961
4389 10 897
17140 11 17895
31394 9 28488
18867 0 16489
13067 11 16044
22780 6 10042
18936 9 10754
11762 9 12689
21907 9 20942
30609 9 322
30286 9 15596
5567 10 13210
3354 9 12689
13941 8 7448
9421 0 28054
16473 5 13264
2465 11 23242
9887 11 4677
24132 0 11934
26982 9 28011
18181 9 8011
11193 9 14479
689 8 526
2909 11 22747
28011 9 16599
28011 9 13314
9669 9 21255
12689 9 5135
9563 9 12689
9285 0 28468
31727 11 22474
13714 0 22130
30491 8 14907
16487 5 27038
10861 5 7168
30471 0 20226
18633 5 17222
18261 0 18476
31593 11 1691
2016 9 28011
12689 9 906
6577 9 14777
6504 5 27331
12689 9 21892
16044 0 9556
8853 11 15679
8984 11 15633
23252 9 28011
22265 8 11668
29953 9 9634
2186 4 22304
22125 0 32432
12711 7 6746
31626 10 15650
10779 9 6398
10728 9 12689
22251 9 21903
30301 2 5705
14327 9 28011
3975 11 33046
18356 9 2375
17097 8 20229
21672 9 8466
575 11 2374
24811 9 18641
11609 5 1221
19211 9 9457
9244 0 21627
24193 6 23844
29186 5 17471
28011 9 18174
23546 0 26621
4775 8 23828
33215 8 24181
20483 9 11193
20894 9 18929
11426 9 28011
5350 10 31785
3146 10 25115
4734 11 19930
18929 9 18929
28011 9 16737
5411 0 18248
20513 9 30598
12362 9 19633
12689 9 12289
12978 11 32185
28011 9 32627
29650 9 1944
23877 3 3783
9435 9 27187
2762 8 25234
17556 7 24966
20019 9 18013
20226 2 6286
4249 0 26280
11828 2 21057
17950 9 13410
28664 9 5118
6711 9 8177
11478 11 25472
14900 0 30945
31946 9 24829
25197 9 30049
10044 11 25829
16093 9 28011
16044 0 12266
4742 11 30384
21561 6 21561
3808 2 18686
21182 5 24219
23575 9 7329
3322 8 11173
24124 9 12689
14069 5 17993
30588 10 26885
22137 0 33249
16684 10 15650
2323 11 29045
29147 8 29858
12111 5 25519
9159 11 32005
14240 1 24896
2375 9 28011
2314 11 22031
10330 5 18548
8906 10 20226
8688 11 14662
16101 9 15386
23878 9 21437
9419 9 16888
30944 7 9754
27926 11 355
8666 11 28864
12362 9 27477
22984 11 15083
2792 6 29130
5667 8 27795
23612 9 11426
2748 0 4882
10840 11 33251
4801 9 11643
28011 9 12689
28011 9 23914
7131 9 28777
7005 9 26564
16101 10 98
18324 9 32660
29960 0 17383
4249 0 19022
7688 0 6934
21655 7 14562
31230 7 21481
27788 11 15803
19722 9 30337
29608 9 17540
32501 9 28011
21908 9 17937
30938 11 26327
17748 9 16968
17839 7 17383
13832 9 353
8072 3 16646
18279 0 29440
9823 9 28011
24829 9 3354
13073 9 3972
12289 9 12289
32587 0 2557
16121 9 28011
2086 11 6908
3882 11 14662
6931 9 4208
19416 5 6911
18013 9 21283
23348 8 15578
16543 9 3231
1115 9 28011
25584 9 19464
16634 9 4801
7618 9 27024
27697 9 8466
1683 0 33211
12289 9 4743
33319 9 31152
18110 9 12689
18742 5 9
26843 6 4015
32575 11 28392
12689 9 12289
27351 8 20721
7999 9 28011
210 11 22493
25837 2 22748
27718 10 28650
21273 9 17463
13603 0 17772
24093 9 12689
18325 9 18453
11156 9 5440
13430 6 21561
18633 4 26440
11852 0 4862
15232 11 21981
13887 11 6537
12689 9 9322
323 9 12689
858 9 23466
20019 9 13832
10758 1 4884
14804 10 12693
32636 0 8578
26610 11 18269
21847 9 28011
13444 0 10717
9145 0 8057
20295 11 9974
16702 9 3952
14214 9 23058
9573 11 13603
32414 9 7190
9019 11 18929
8315 6 18737
25973 9 29927
4801 9 13033
23271 7 19459
19194 0 30569
13192 11 23781
27024 9 29038
12689 9 4532
14832 9 12689
916 8 3464
8729 10 20947
32440 0 7757
25852 9 23877
29998 9 13466
27892 9 1115
12289 9 12689
2641 9 31942
3388 0 23673
16212 11 25674
12689 9 25564
32935 11 19688
4249 0 15249
27015 9 9548
28345 5 15363
7910 9 204
25374 9 23102
29700 9 27884
10121 9 32099
12289 9 6503
98 9 4743
3909 0 14700
29748 5 26568
32219 11 8444
2952 8 9058
4801 9 32764
13210 9 6578
18161 11 6537
28777 9 23390
25050 11 6599
28011 9 30425
23962 0 22095
9149 0 59
30703 8 33140
19373 9 28011
13032 8 13204
2725 9 16968
25189 0 28339
19211 9 9634
6472 6 6472
28011 9 13102
8982 10 5451
12998 6 1639
6484 11 15633
17560 9 7329
14416 9 33031
28091 8 6904
12689 9 12362
20926 0 4153
1173 9 12689
28011 9 31782
4249 0 23759
24517 9 9427
24291 11 25639
10648 3 32636
9634 9 19211
8428 9 18714
2118 11 24839
18525 5 15808
23463 9 7651
28011 9 22322
24140 0 1357
15567 6 28594
22037 0 31237
10236 1 209
1180 8 3034
5658 9 26298
12689 9 32252
14957 9 876
30231 5 22196
27073 10 17797
3556 0 4801
13493 0 22096
29836 8 4623
4801 9 98
33250 11 2587
10380 9 3619
10085 11 3468
23148 0 19435
12689 9 27168
25571 9 28011
29921 8 25098
15073 0 32050
2962 11 24960
30233 2 32790
394 7 32815
28011 9 16309
29106 2 15020
27801 7 10631
12362 9 12689
33317 11 11807
21381 9 6186
32235 4 4609
26884 0 3199
28699 0 945
12362 9 21892
8402 9 12289
18714 9 25772
8323 2 33047
30758 9 13409
13189 0 9962
7290 10 18929
2087 11 27577
28011 9 14643
2708 9 28777
10509 9 28011
28011 9 31209
13741 9 28011
33274 7 22463
12289 9 12689
2193 11 8298
12689 9 23490
15633 0 15328
12689 9 30258
12689 9 17698
15151 9 17463
12689 9 28011
26832 11 23034
4743 0 6042
27717 11 31503
4939 9 11193
12689 9 29608
29086 9 22488
3820 9 18552
4743 9 538
5807 0 14287
7278 5 21734
15284 11 28651
9001 11 29390
22290 11 19219
14242 0 23100
13049 9 7808
15643 10 6590
4615 9 21280
10585 0 31242
12182 11 26352
24427 9 12411
29382 11 30939
24651 9 28011
17432 11 18518
17307 9 12289
10091 1 13979
2695 6 14886
16699 9 20947
16093 9 28011
13493 9 12689
22013 9 30789
17698 9 12689
20639 11 4727
14386 9 6635
21540 0 20242
28011 9 5179
10740 10 20226
21629 9 21388
3698 8 11427
22640 9 27660
6589 5 21385
12689 9 2708
21672 9 1721
19149 9 12289
32760 8 4290
18471 9 28011
26458 9 10509
19127 9 29041
12689 9 2446
12289 9 16378
4657 8 5841
7453 6 21699
29013 11 17256
24152 9 13037
28651 0 6028
15842 9 3245
9786 11 22031
15489 9 24388
12689 9 12689
14474 9 13359
24030 11 1691
12689 9 12689
28011 9 11725
2750 9 6578
14715 0 1197
10481 8 11641
9247 11 30888
3808 2 27249
29580 7 30463
19728 0 20060
7331 11 21194
5867 0 26445
9634 9 18181
7857 11 29474
8936 9 23974
28862 0 7034
16268 9 10227
16833 0 26168
31994 9 28011
9859 9 30049
11447 8 20507
25055 6 12109
17323 7 10067
28744 9 10135
512 9 27794
22640 0 7216
18723 4 8191
25797 0 2116
24375 9 29086
4249 0 13061
13131 9 28011
13152 11 28737
5463 11 15521
26036 9 12689
13696 9 32049
9263 0 26644
14146 3 16646
20226 2 7203
4979 9 7944
10470 8 19007
31782 9 16363
2890 11 17555
7329 0 27566
13832 11 22474
6414 9 32250
28011 9 4838
10220 9 18951
24685 0 10449
1623 9 13131
23633 9 8936
11484 0 18393
32440 0 14531
32444 11 24492
446 9 6598
19560 11 5281
7248 11 23242
3027 11 18935
12689 9 20895
12689 9 30269
16255 9 25554
7540 2 22965
26036 9 3965
8039 5 7522
18381 6 3050
18022 11 22816
12689 9 31075
33253 11 22724
21121 0 9566
32575 9 28933
3209 5 17849
4647 9 28011
31061 9 13131
5496 9 12362
4153 11 20926
25406 8 12867
28651 0 18441
32921 5 27765
28011 9 6617
31526 11 3519
13931 0 11210
10220 9 12289
31473 6 18929
18013 9 12289
1343 5 24396
29572 8 17492
10455 3 31989
1780 0 21990
17557 3 4249
30476 5 4709
12025 11 19973
23776 9 20942
16515 8 24620
23103 5 14973
21737 9 28011
11652 11 16887
28011 9 28132
18567 9 15273
20207 9 12689
14033 0 3782
1497 9 12689
21273 9 9509
14702 0 16326
9634 9 16309
12689 9 28011
8595 9 29411
10884 9 12689
9634 9 1112
31045 1 8679
18670 9 6954
30135 0 30096
6989 9 17816
21672 9 2375
9634 9 25920
33312 9 10227
4406 9 27628
19332 11 20920
18576 5 26568
19808 9 30337
29550 11 1310
14551 9 17054
6100 9 12689
12431 11 20814
28011 9 12689
30620 0 11030
22336 0 9736
30471 11 5871
19233 9 5742
21847 9 3231
12689 9 9015
11999 10 98
28011 9 14032
4801 9 12689
9284 9 30269
21388 9 2446
28910 11 15520
7064 9 28011
26609 0 16093
6297 9 9309
12362 9 9756
15400 9 4642
15437 6 29941
23466 9 24060
32554 9 19059
4801 9 25156
18737 9 9225
16268 11 16700
23386 0 10233
13210 9 3354
12867 8 2358
32993 7 24193
5304 9 16458
23196 3 9839
9439 5 11877
28777 0 29305
477 6 4833
22763 8 9409
918 11 22418
481 11 8134
6079 0 891
32250 9 31785
24009 9 9634
28011 9 15400
4701 9 11967
22196 8 2473
8670 9 28011
16268 9 4743
19906 11 13321
16167 6 12002
15256 9 7354
421 11 10220
32277 9 8759
6297 9 30564
7651 9 25516
6753 7 26377
6728 9 19211
25938 3 19224
5933 9 14691
1567 9 18670
19343 9 28011
12689 9 4647
8936 9 9185
32278 9 23776
24573 5 27291
8850 0 10102
18670 9 29953
28011 9 20535
22310 9 28011
20848 7 19784
28011 9 29868
2375 9 12383
25729 0 4257
19063 9 12289
33251 0 32246
31903 9 25615
6980 0 28333
12677 11 9635
11280 9 26315
20942 9 17798
1830 0 10368
6786 9 21257
10619 1 15969
24251 0 2497
27821 9 28011
30898 8 9049
6701 0 14813
23490 9 25222
30512 9 11130
3697 9 12689
18737 11 2377
24529 9 12689
26386 3 2759
23451 9 27386
8565 0 18235
16376 9 12689
23876 5 1853
2375 9 7999
19343 9 7123
31380 8 5279
5828 10 20226
1972 0 14338
10981 11 22449
18141 9 14214
9634 9 19211
1636 9 23780
12689 9 30024
27064 9 7155
12289 9 28011
85 0 9417
26172 7 4317
15521 9 28011
21010 7 71
15 7 33319
490 6 13308
28011 9 28011
11821 8 14669
12689 9 28664
12689 9 3955
5443 11 24960
1619 9 28777
25902 9 5825
16121 9 15375
1016 11 23590
906 0 30264
18857 9 17297
25315 9 28011
4497 8 9280
28883 0 28012
397 6 28812
30300 11 16895
32554 0 13049
10509 9 18018
13319 0 12719
18890 0 28459
18306 0 19969
20565 9 4543
28011 9 29445
29725 9 28011
31981 11 1425
10687 9 12689
30414 0 9049
28011 9 9634
18737 9 29411
1783 3 16383
2566 11 4161
28287 9 5742
13243 11 30942
28011 9 27226
28011 9 18471
3436 9 12689
21270 6 23721
20610 9 28011
27519 9 12689
30652 5 19874
20985 11 10641
27200 0 22062
13739 9 24023
6927 9 28011
9634 9 21273
32235 4 7819
4340 9 7223
2375 9 10235
6967 0 10175
25881 11 171
17539 9 9149
23687 9 12689
16492 9 4801
9634 9 6288
20878 9 30620
30726 11 13739
18582 0 9105
28011 9 31347
10923 0 16578
3715 0 3586
8281 8 10523
17110 0 29761
31893 9 14353
32023 5 22778
17041 11 31910
5565 0 21673
28731 6 7591
29161 10 27821
5686 9 12362
12289 9 31946
28011 9 14691
28011 9 24427
13493 0 7826
3959 9 12689
30797 9 20877
17698 9 29424
15014 9 32278
4036 0 5877
3958 5 25925
3231 9 29700
12689 9 12689
15633 0 1924
19057 9 22567
12689 9 28011
29232 0 3983
26982 9 3972
16064 0 10976
3138 0 16758
22908 7 17746
29092 9 8466
12289 9 21826
5772 0 8325
12689 9 18929
20790 9 18484
20038 10 31191
7808 9 12689
28926 9 24629
17366 5 4200
12689 9 10063
28011 9 27190
28810 0 30707
12121 9 12689
28154 1 6048
8091 9 12689
31560 0 33048
30360 9 1189
9954 9 20570
7972 11 28277
28444 11 906
27477 9 16902
18949 10 20482
9634 9 19211
31721 11 17224
26124 9 30425
28011 9 12362
12062 11 7501
3425 11 8317
28664 9 28011
25271 9 12362
707 8 26354
25949 0 3121
31209 9 20682
12141 10 17049
28063 9 28011
33197 9 4743
14531 8 30801
21588 9 4208
420 9 24114
4087 8 21565
3955 9 23984
9183 4 31271
3902 9 32252
24285 0 9151
1961 8 5131
28011 9 11193
13714 0 19391
24829 9 21670
17181 9 28011
1728 9 21672
12689 9 12289
28011 9 29076
18013 9 27700
12009 7 5157
894 9 17287
16888 0 440
3207 8 8004
26124 0 23116
1888 11 24964
12689 9 7493
7049 8 2092
19095 0 18058
7535 9 32892
28011 9 28664
28011 9 12689
32817 9 13127
5650 11 5281
3442 11 14201
1691 0 11240
29826 9 27365
7741 0 30211
24515 11 4126
14251 0 20913
7721 0 29060
21373 11 20920
23449 9 8466
22022 9 27683
16713 11 14242
12372 0 15545
29236 3 17000
27890 7 8142
14815 9 8009
15289 9 10752
11212 11 29990
31293 9 14480
19253 11 4553
12422 5 28765
16496 0 11936
28116 9 1623
25835 0 24019
15165 9 12362
2933 9 12289
9634 9 19211
27500 0 26378
9448 6 16811
22031 0 24075
14634 9 31209
16838 0 2757
2376 11 21981
25949 0 9190
20759 0 2930
