33330 12
12689 9 10220
11886 9 6100
263 7 263
12188 9 28480
27015 0 13065
7808 9 10121
7184 4 28030
4433 9 25715
26666 6 20864
2455 9 28246
5061 5 32306
6118 9 8807
8323 2 11387
17297 9 8402
20257 8 24111
12689 9 21781
28540 9 23389
866 9 12689
24254 0 30757
28777 9 16378
16374 7 29018
3231 9 25315
3715 0 14931
14308 9 12689
32592 9 30779
19384 9 19103
12289 9 21462
20011 9 12289
15085 9 21332
21824 0 6475
3245 9 33313
27368 8 6187
28011 9 2375
21570 0 11734
12689 9 12689
28672 0 6858
17858 9 28011
9428 0 15954
12289 9 1115
28011 9 12289
23452 9 17418
8275 0 26743
30772 9 1115
32976 6 674
28011 9 10817
32636 0 4314
1523 9 25197
22276 0 14079
28011 9 22251
28939 6 19112
10509 9 12689
6437 2 16931
28011 9 3021
1691 0 1193
1084 9 4801
32712 0 2163
8041 9 12689
24829 9 25524
25902 9 16121
2446 9 21321
22031 0 23640
18936 9 4034
12689 9 19732
28011 9 19315
19465 6 22067
12689 9 12362
23931 0 24023
12689 9 5144
25729 0 29166
12689 9 22749
21926 0 17274
1112 9 9004
2956 0 28722
26564 9 28011
31128 8 21747
31840 9 18471
19574 3 21956
18013 9 32049
27551 0 16543
1326 9 6250
32204 0 7906
15701 9 7563
18714 9 17287
25874 0 14795
12689 9 4801
14359 0 30002
12689 9 24529
22061 0 7801
7858 9 906
28011 9 18326
4224 3 10936
20019 9 2440
19077 9 4874
2586 0 32850
6388 9 30674
22379 5 24242
9734 9 24942
6908 0 9709
4905 9 6902
17518 0 5714
12689 9 8797
23929 7 15412
18013 9 10213
1159 0 28080
16492 9 8759
12689 9 2446
8323 2 31204
28011 9 32398
6537 0 31535
28011 9 32277
15280 9 12180
32679 8 19725
25315 9 11157
3245 9 71
19711 0 16415
12689 9 27024
26660 10 31314
5204 9 12689
6931 0 5295
22997 9 9634
32965 0 23205
5606 9 3530
12298 9 14840
30667 8 20283
25715 9 12689
28011 9 32994
6011 8 20313
24512 9 1416
14976 0 11618
15489 9 9634
20372 5 2788
14691 9 2446
25205 0 20498
28011 9 3709
14456 9 20894
29831 8 8775
29306 9 17698
8850 0 10102
9756 9 15489
2185 9 12689
14203 6 14203
28011 9 31293
9804 8 4380
28011 9 12362
10931 9 9634
5463 0 29164
282 9 31091
17686 0 13326
29986 9 11019
12765 0 17828
27566 9 31934
9840 8 21124
18557 9 24396
21832 0 20617
9509 9 19504
25274 7 17934
8061 9 10974
11462 9 12689
5463 0 7911
27794 9 4020
28011 9 22982
6511 9 2375
7765 3 30989
12689 9 28011
1623 0 13255
12806 9 12806
20444 0 9370
14184 9 22094
12689 9 17662
13603 0 23982
28697 9 28011
15393 9 6848
23355 3 23598
28011 9 13499
18936 0 24262
12689 9 13423
27786 5 26300
17706 9 28420
7230 0 16039
12689 9 31782
9567 7 17240
9262 9 12689
12383 9 13493
27477 9 6578
26312 5 3
12362 9 28011
20290 10 28650
12689 9 12289
27566 3 7329
12689 9 27028
16647 0 27495
1082 9 28011
16395 7 14945
144 9 18013
29998 0 12574
25833 9 3914
31951 2 17800
31347 9 23776
2319 9 12689
31462 0 3647
12689 9 1112
20519 7 31053
28011 9 12689
30558 7 8522
28011 9 9609
28011 9 28484
21273 9 30797
10760 9 5796
32262 0 28604
28011 9 9669
243 0 11819
22324 9 1944
22724 0 17973
32278 9 27794
20016 5 19319
26600 9 21540
13603 0 17623
12689 9 5465
28011 9 31393
17927 0 32856
25493 9 4743
32863 0 2142
12689 9 28011
7571 10 16156
12689 9 11280
22508 5 13485
28011 9 12689
25395 0 12413
21273 9 8938
6835 1 7902
16378 9 21602
30218 1 2492
12689 9 8277
17867 9 12689
30857 4 16139
9634 9 4930
2700 0 26732
17226 9 28011
25902 9 12689
15153 3 4249
17748 9 28507
1906 8 24259
20734 9 21257
9075 3 16383
12689 9 12689
9921 3 4249
3717 9 28011
16968 9 31979
19130 9 12689
26911 0 10307
12689 9 28011
11128 9 12289
13769 7 1147
1784 9 15887
227 9 17470
125 2 20810
28011 9 25770
32951 9 27015
14102 5 27907
12689 9 2243
1651 9 12689
1300 6 13983
12689 9 20019
26967 0 4030
9634 9 8904
12689 9 353
30929 5 91
33318 9 28011
23316 8 31601
19149 9 13102
13493 0 11751
28011 9 875
26273 9 13832
12689 9 17718
21537 8 30221
2391 9 19384
15558 10 3808
27844 9 30194
32698 1 32749
28011 9 4743
21862 5 9514
12362 9 12062
31104 6 5501
28482 9 10198
7009 9 16777
1710 7 11209
12893 9 12689
5825 0 8885
31431 9 21908
4249 0 14371
19956 9 12188
19300 7 29058
9262 9 23766
13376 10 98
28011 9 5124
2133 5 2206
18714 9 858
29559 9 28011
9973 0 29292
23855 9 12007
7973 6 8752
2385 9 12289
15915 8 22389
20894 9 28011
17808 9 19825
20387 6 29725
3972 9 13314
10867 7 27892
28011 9 14214
4249 0 2774
15579 9 29958
6314 7 13282
13832 9 21429
2297 0 2342
13452 9 12689
13189 0 16156
12689 9 19933
18393 6 4654
32592 9 16309
31946 0 30622
12689 9 28600
21956 0 3661
29796 9 4433
16121 9 21908
5134 3 27338
12689 9 16268
17291 6 5552
30281 9 29968
14485 2 5101
23575 9 9309
13493 0 24852
3569 9 1944
5838 8 30994
15225 9 12689
12289 9 10884
5637 0 7815
10038 9 24829
25526 7 7332
2933 9 31650
24792 3 13966
10397 9 28011
23449 9 28011
21125 8 10334
22064 9 28011
24441 0 7786
12689 9 21672
15363 8 4323
12689 9 15650
8219 0 18399
15471 9 12689
21436 9 9144
13667 9 12689
6745 9 4801
10131 8 19594
9457 9 12689
15633 0 19122
