33330 12
27892 9 12362
28172 9 28011
31123 1 23370
32932 0 23081
32222 8 28835
3952 9 12689
12689 9 12689
29657 0 29620
29608 9 9464
30685 9 1112
9634 9 8466
8497 10 9766
6503 9 28011
27612 9 9015
29135 9 24262
12689 9 22251
11799 9 7131
12689 9 10062
4801 9 16684
9518 9 25454
2567 0 30997
31389 9 17698
27477 9 12689
19328 9 8874
22386 8 10195
14214 9 3858
5440 9 13281
8953 10 20226
12411 9 8414
8968 9 12689
12289 9 28011
27794 9 23452
27067 9 31970
31568 11 7178
2336 9 11725
23390 9 28011
18614 9 9954
6196 9 6196
21335 9 17835
4838 9 29601
28011 9 9419
17264 9 25197
3354 9 29411
1326 9 32134
227 9 3914
7258 9 22919
28011 9 6908
23824 9 28011
21370 9 8009
22724 0 3073
8357 11 6537
28011 9 26124
10796 9 5276
25315 9 20732
12689 9 227
4801 9 24891
31970 9 12689
13189 9 13048
98 9 12689
1220 9 31934
28777 9 16287
12689 9 28011
25794 6 5692
30915 9 3697
9669 9 2185
24876 8 25693
4647 9 19343
21672 9 5440
11478 8 16107
7780 9 20541
12689 9 12289
4694 9 14308
877 5 2788
6908 9 13131
13156 9 12689
12689 9 12689
28487 7 9193
12689 9 28011
28011 9 27253
1963 9 20894
20898 9 21452
29068 11 6003
20052 9 28011
32056 9 18317
32523 8 2067
18193 0 32948
18201 9 23575
28011 9 21370
10523 9 13741
21826 9 31946
13131 9 27669
23633 9 28136
32309 9 15518
3494 3 32636
5899 9 12689
14374 11 2635
24630 9 28011
28011 9 22310
12689 9 12121
26206 10 20226
19233 9 7794
4562 9 10959
24152 9 9823
12689 9 18326
27832 0 17144
4801 9 12689
12689 9 13832
1112 9 9329
27466 9 10987
9823 9 12689
28011 9 12689
15200 9 17189
7314 9 22159
5772 0 3336
30269 9 1812
30953 9 32277
32019 11 24547
12689 9 12689
18898 0 19457
12689 9 6578
24547 9 20239
385 9 32005
17139 9 12689
28011 9 12689
2254 9 12689
12689 9 13728
7808 9 9509
12689 9 20770
11213 9 15014
22068 9 28011
18326 9 8402
4838 9 13785
12289 9 6100
11643 9 19060
22796 9 12689
4743 9 12689
8807 9 3076
9973 0 29292
7553 5 17336
26795 0 23500
25084 9 3124
28011 9 12689
12362 9 29547
12362 9 12689
18714 9 15984
3169 9 32951
21672 9 8466
4406 9 1112
10230 9 4778
18359 9 31934
30937 9 18453
20844 0 9026
9225 9 21121
19157 9 4249
16888 9 22660
21416 0 24638
12689 9 23641
19446 9 17944
2391 9 30194
22757 6 597
12689 9 27821
12799 9 23609
33088 11 2370
7452 9 28011
2542 7 26001
21907 9 23466
7114 9 28011
13236 9 14592
30758 9 22488
25615 9 14184
12115 9 9419
12689 9 3189
8262 9 21370
7608 9 21399
24877 9 25772
12675 0 10094
25772 9 9515
27200 9 12289
17820 9 19690
20626 9 25197
24651 9 9634
30564 9 28011
28764 9 32200
3004 9 27892
14049 9 3231
23449 9 14845
28011 9 4931
8402 9 21331
18317 9 17698
21057 0 15049
25685 0 28257
1112 9 28011
6954 9 12289
30608 10 17867
10801 9 10171
27892 9 10227
25338 5 20557
24311 9 12689
25554 9 30258
12362 9 3914
24842 9 16880
12591 11 11187
6032 9 4801
27697 9 3555
32951 9 12689
3231 9 11970
21429 9 12689
12689 9 98
12689 9 14214
13599 9 12689
8016 9 22982
21908 9 906
23466 9 6100
21210 0 10100
25554 9 26506
12689 9 24093
430 9 18013
11480 2 18342
13829 11 2113
264 9 13551
28011 9 28011
31967 11 1353
12689 9 5645
31782 9 28011
5127 9 227
29257 9 16377
8407 9 12689
12999 9 3231
30278 0 11546
24891 9 21907
28011 9 22558
26323 9 28011
16838 9 18557
14309 5 10481
27697 9 7493
28011 9 11148
30115 9 32892
32861 9 6100
4942 9 12689
16093 9 10752
26377 7 8514
846 6 22396
19732 9 12689
5276 9 12704
16968 9 29527
28011 9 7251
4014 9 22705
7785 9 18740
12289 9 6578
16718 9 25156
27187 9 28011
28011 9 7634
21907 9 12689
10235 9 29041
15579 9 16718
16121 9 29700
28011 9 2185
4621 9 1336
12362 9 11426
31946 9 1952
3231 9 33251
11725 9 9273
12689 9 30533
23277 9 4801
9419 9 12689
12689 9 22565
28011 9 18353
12689 9 28286
8514 9 25772
28651 9 8595
28011 9 22131
29051 9 28011
31444 2 27382
7808 9 1326
27334 9 15483
4900 9 28011
31462 9 15834
2557 9 28011
5354 9 12689
20814 0 10695
23466 9 16121
20011 9 98
8705 6 24199
21847 9 25222
12689 9 12689
15996 9 29868
17254 4 15383
31061 9 28011
9905 8 13281
12689 9 4405
14214 9 24907
28011 9 3979
4249 9 28011
27566 9 5365
227 9 287
28011 9 7780
12289 9 2938
15823 9 21283
7808 9 28011
12911 9 8523
6314 9 10596
29009 9 12689
385 9 10381
5491 9 4694
12689 9 7563
9273 9 8107
2792 9 16378
3402 9 24293
3354 9 8968
28011 9 19343
28011 9 12289
28409 11 20814
12689 9 24942
11548 11 4212
21273 9 19157
28365 9 12689
1169 0 13755
858 9 12689
23490 9 28011
20894 9 28650
25837 2 17329
16309 9 23040
10796 9 13131
32951 9 12689
12289 9 32005
20011 9 12689
12689 9 32106
12689 9 4532
14319 9 1112
13993 9 4615
4942 9 28011
17662 9 14214
28412 9 12689
28011 9 1189
15966 9 15966
6931 9 12689
9108 9 6002
29608 9 17805
12362 9 7808
24506 0 12789
3231 9 32277
2375 9 25323
9971 9 14106
12689 9 19722
9669 9 1113
28011 9 8211
15012 9 3231
27028 9 12689
12689 9 4801
13168 9 27892
12689 9 12289
20927 9 12689
4491 9 13131
3697 9 31963
7618 9 19384
1251 9 20513
23449 9 8936
28651 9 10554
19007 11 24547
19296 9 28428
7721 9 28011
15483 9 28011
25920 9 28011
6566 10 28462
26857 9 20815
12362 9 4249
17698 9 23776
25763 9 7808
15375 9 4172
29725 9 13037
14024 9 12362
26192 0 17371
10918 9 9823
12689 9 4340
28011 9 30803
29402 9 8402
19204 9 15887
31942 9 17000
16626 9 29927
26036 9 12689
27355 9 4562
28011 9 28277
23633 9 28011
7910 9 29307
31286 9 12689
7780 9 3697
4589 9 9634
31091 9 20208
20170 9 10917
25070 0 32955
16131 9 5440
24629 6 25454
21021 9 24449
17254 9 18567
22515 9 13184
19383 7 19383
2440 9 6361
20795 0 6123
8920 9 15400
20884 9 3231
71 9 16022
3245 9 27519
24657 9 12289
28063 9 1067
11280 9 16963
19950 5 31542
25852 9 28011
13132 11 11852
28259 9 11762
32592 9 5825
25156 9 32660
4801 9 20565
28011 9 30487
264 9 11193
9457 9 23252
10235 9 4905
12689 9 22982
23575 9 12689
8904 9 15579
19804 9 27892
1084 9 227
27477 9 28011
4801 9 28011
14476 11 12915
2185 9 3709
30685 9 12689
20546 5 11504
30318 9 16968
5123 11 17611
29725 9 16585
13228 9 12689
5595 7 19302
28011 9 20770
29061 6 18756
9634 9 21672
5427 9 22183
12289 9 28011
9634 9 7367
2528 0 27350
24273 9 9756
28871 9 2254
18081 9 27669
3309 8 31074
10646 9 28011
20549 9 18013
28011 9 728
33319 9 4549
26124 9 27444
23612 9 3506
31523 0 22738
5703 0 5939
5608 8 5651
6927 9 5491
29009 9 13048
12689 9 5742
5427 9 31427
24192 9 23458
12362 9 28011
28011 9 11426
26744 8 25607
19732 9 12689
5807 0 9101
28777 9 12689
9823 9 6100
26429 9 23466
10509 9 10509
23592 9 23066
16110 7 20826
14308 9 12689
5742 9 12689
18683 5 21765
1812 9 4801
28011 9 29868
21323 5 14955
4014 9 32278
29535 8 12195
10491 11 24279
31942 9 25945
28011 9 14456
11762 9 33243
19523 9 23411
30434 9 26564
28011 9 13471
17698 9 12689
12689 9 4249
12689 9 21672
31075 9 4014
8752 7 7973
12689 9 12689
2455 9 28011
33191 9 20947
25953 9 12689
24427 9 32711
23877 9 12689
28011 9 13236
14878 9 28011
12689 9 1411
29304 9 29086
28777 9 15887
9636 9 4014
21335 9 1944
19059 9 21021
10585 9 4582
13373 0 28825
24219 8 11691
28011 9 4905
25559 9 4959
28011 9 12689
3828 8 1426
1500 9 28011
12289 9 28011
21381 11 18929
8094 9 28011
10165 11 22568
19383 9 4801
19413 9 8904
5465 9 28946
22137 0 9428
7808 9 12689
13609 9 28011
21488 9 19063
27024 9 29424
28011 9 19732
11269 9 18425
27110 9 16377
21381 9 17950
23390 9 28011
13189 9 12689
12689 9 7891
12362 9 4249
12689 9 21908
3717 9 4311
31912 9 7650
24700 11 13448
19912 8 30005
12689 9 71
28011 9 4743
12689 9 14214
1498 9 12689
10509 9 6613
12689 9 24192
16121 9 12689
21824 0 18126
2792 9 12289
28777 9 12362
9634 9 13271
24192 9 20882
12689 9 15764
23962 9 28011
16579 9 18737
31113 9 9225
8850 0 31566
13131 9 12689
10583 0 20559
12689 9 875
28904 9 1783
22457 7 846
98 9 28011
5157 9 17698
8281 9 19050
16161 9 29561
15917 9 21273
6288 9 18471
15489 9 6100
27584 11 32863
3951 9 16737
18471 9 13236
29311 9 13314
24829 9 12289
30669 9 21812
18141 9 28011
20829 9 22414
30569 9 12689
21907 9 8839
13739 9 15375
28011 9 2287
5427 9 20901
19211 9 9634
7227 10 31075
398 9 4139
21226 9 10846
24427 9 29440
