33330 12
3564 10 17867
24829 9 4801
7553 5 17336
23572 11 1296
12188 9 4208
28011 9 16968
19804 9 27892
4801 9 8414
33196 11 16044
22890 0 22610
4937 0 9925
9634 9 28011
13712 5 27004
11299 11 26743
5925 3 32619
3231 9 2137
28225 0 9636
25222 9 30258
28011 9 26249
22764 4 23796
11559 9 7124
11787 0 17446
18269 9 11730
28982 0 19178
12689 9 2446
23343 11 19272
11158 11 5354
16121 9 31422
12689 9 14981
22971 6 13046
1188 2 6707
16180 11 21848
8841 9 28011
21672 9 28890
27811 7 12687
29038 9 27028
20513 9 17210
3251 5 26568
18891 11 19312
17183 9 4647
10033 10 14279
29385 9 30387
22256 0 8814
24860 9 10931
28238 5 12171
21885 10 25514
1937 10 20947
13874 9 30789
1300 6 6265
26779 6 19386
21388 9 2487
15415 0 9767
16093 9 30223
4249 0 33172
31726 11 22257
14705 9 25772
15636 11 24673
16093 9 28011
1624 11 17017
12289 9 4801
1783 9 17748
18881 8 19394
31515 9 28614
21620 6 7103
8968 9 4014
9267 9 8657
32942 9 23725
4694 9 25975
28011 9 19063
18016 8 21548
31903 0 20715
27024 9 12689
3885 9 25974
2540 5 6648
14002 7 14170
18374 9 16821
6931 9 26524
11704 0 29944
30797 9 14214
23466 9 23490
27906 10 25417
24866 11 25729
4540 10 19828
7639 9 1173
27892 9 20884
30739 9 13317
19804 9 22251
2398 11 13090
21364 5 24242
9740 9 12689
25007 9 16585
6008 2 24719
29146 11 13396
23282 0 17194
6927 9 13714
13493 9 16287
25634 6 21570
22839 11 23367
10638 9 11643
20612 0 16596
24825 1 30220
8465 0 28997
15538 8 15693
31979 9 31316
28651 9 21273
6107 0 4394
4284 0 18900
18737 9 31017
27264 11 10278
704 11 29905
2375 9 31172
26442 9 12689
16309 9 29062
8904 9 15579
2832 0 12906
18466 5 19549
9634 9 13168
6578 0 13210
25550 9 21864
18377 7 25055
27024 9 28011
13252 0 24713
12689 9 10846
2248 8 21866
21041 0 31864
6428 7 21317
19328 9 12289
1177 11 16491
13578 9 12289
14662 0 9641
4727 11 21201
14893 0 23949
7548 10 6008
21908 9 1115
16131 9 5440
19322 3 4249
3245 9 6398
31845 7 2389
26952 7 21413
21843 9 12689
86 10 31191
7183 11 3940
2137 9 20565
12689 9 12362
18714 6 13165
28011 9 7131
12960 9 13844
21309 0 1209
10235 9 4905
27015 9 15579
10077 7 23628
13493 0 15199
27451 8 8707
13770 5 3523
17743 7 4534
17992 9 8693
10252 9 28011
18549 11 32204
30509 11 28189
10038 9 5465
32533 11 2447
13794 9 385
8297 8 16552
12689 9 9634
20430 9 19211
28482 9 12689
2733 9 12289
11877 11 16496
17491 0 19913
3004 9 16377
29052 6 32296
27498 9 12689
16167 6 12002
17811 0 11768
21624 11 26202
12689 9 10098
30318 0 17292
32847 6 31746
28462 2 10126
9126 0 2618
7077 11 9244
16641 11 4959
16968 9 11088
4520 11 2422
27435 9 1173
20884 9 9823
29154 0 7534
28136 9 18740
12289 9 18326
19884 9 28011
12140 9 16435
5465 9 16888
23411 9 24829
30456 10 6008
10912 8 31603
28011 9 385
12689 9 28011
4039 9 28011
30269 0 31867
31785 2 89
9419 0 25608
3247 2 10619
16844 2 1649
12689 9 5463
14217 0 18901
6186 9 16888
19343 0 4062
12689 9 3527
23269 9 17261
15534 6 24765
19259 0 19987
15695 1 14103
17375 7 2541
28263 3 16101
8968 9 13359
420 9 30953
31252 0 32803
27341 9 12362
25937 9 6032
32553 11 22474
19978 6 23853
33191 9 33311
26036 9 12689
8522 8 4511
29037 0 15487
10261 11 8682
12689 9 24105
28535 4 20056
12016 9 12689
22724 0 10861
29302 1 17297
8968 9 28011
20703 11 1780
385 9 18197
31370 7 31725
11807 0 21776
5281 0 24965
5595 7 19302
13359 9 323
284 5 3947
29569 9 28011
32210 11 14662
15217 11 18122
12689 9 8374
31113 9 12689
21021 9 28011
15105 11 31061
12689 9 19799
7258 9 19211
12689 9 31946
30749 9 4405
28922 0 9327
4801 9 32049
9438 9 18326
15379 9 28777
1002 9 12362
2788 8 29364
15075 5 7659
33191 9 32501
1249 0 18707
17254 4 27921
2477 11 18188
24839 0 13247
4801 9 9757
10113 8 32237
13049 0 29656
17345 11 9507
6032 9 30452
1310 0 14183
11955 9 12689
4097 9 14273
21908 9 12689
27110 0 3291
27350 9 20927
29086 9 26445
29055 0 22275
7316 9 18201
2987 11 17611
8740 9 13131
12689 9 11193
20787 0 25301
23238 11 4375
8687 6 13331
5681 11 4052
17324 11 20137
28777 9 32250
13610 0 18526
16552 11 24839
12401 8 2635
19504 9 28011
29530 11 21824
27273 5 5800
446 9 12689
31393 9 875
7711 7 7711
18838 11 6608
8011 0 5252
16579 9 18737
27384 11 5995
9432 9 28926
23159 9 16888
1881 0 2691
12689 9 28036
7110 9 30209
24323 9 9019
29968 9 12689
16121 9 12689
32636 0 6169
27016 9 19025
19063 6 2538
20052 9 28011
6100 9 9823
29575 5 29169
98 2 26604
24783 0 29041
33311 9 13236
505 11 32440
6954 9 30758
30016 0 9572
10197 9 12289
22183 9 28011
16511 0 11662
27015 0 86
17567 9 30793
16044 0 16176
4249 9 23986
32680 5 24894
28011 9 33237
12689 9 32176
13029 6 32809
1209 11 21309
28785 11 16208
28011 9 398
29075 11 7716
16121 9 1812
12383 0 16901
7745 10 28444
12289 9 1944
18188 0 22021
24325 11 26198
9104 8 29879
29588 7 29588
25141 0 10033
13189 9 20894
26982 9 30337
14848 2 3384
438 9 12289
2391 9 30194
11645 3 16646
20361 11 24951
3374 9 3448
12689 9 7458
30273 10 14104
7884 5 2825
6578 9 12689
12289 9 2402
11269 9 9515
31061 11 30384
4810 8 17744
21908 9 14776
10817 6 12449
8604 11 17086
9427 9 18115
33031 9 12689
24663 0 13428
28011 9 28011
19276 9 22640
17238 11 2979
20513 9 31129
9468 0 4523
24891 9 26720
12289 9 12689
27764 1 33247
1927 11 4638
155 0 26552
25043 0 1917
24860 9 9509
23781 6 1170
29799 11 27469
13187 11 8521
4310 11 18990
1015 2 3245
6800 8 20476
26124 0 7080
15872 8 20879
22322 9 17698
6303 9 32943
8428 9 28011
2375 9 23855
20895 9 29627
18567 9 21908
27139 6 17254
1358 8 1502
2177 7 29086
29198 0 4838
27067 9 31970
22010 5 19144
26713 9 13534
14759 8 29693
1697 11 17880
14530 0 14318
18690 11 29491
2869 11 6943
21956 0 11947
13240 7 3510
4014 9 12689
21470 6 20443
2808 9 12689
19208 9 26713
5833 11 14079
24839 0 32807
6537 0 15224
27024 9 21556
20513 9 8151
28011 9 3021
30643 11 12471
19199 8 7504
25937 9 20732
29038 9 18929
14530 9 19063
6786 9 7284
26856 3 4249
18983 6 23118
4942 9 28011
11417 11 15331
6100 9 21892
24891 9 21907
12188 9 20207
16888 9 28011
20925 10 6008
4801 9 21564
24527 9 23696
19358 0 24537
29646 9 32575
11289 10 30937
4562 9 10959
28890 9 12689
32499 3 13493
18471 9 25084
30125 0 13785
3506 9 17698
25070 0 24259
29588 11 23588
1860 11 28213
2345 11 9244
10491 9 9634
8262 9 21370
20155 11 21163
23219 11 23282
32250 9 27187
14033 9 3163
5465 9 3354
19347 0 24300
3160 8 11448
18475 9 7064
15096 6 22858
13252 0 12807
12506 0 27046
2738 11 29477
25315 9 31946
14024 9 14214
1376 8 719
28486 9 25770
24517 6 32621
2938 9 28011
27953 9 28011
22757 11 17746
5427 9 4014
14824 9 9529
18269 10 3987
1815 0 26517
32840 9 18740
28468 0 31272
26568 8 11444
28011 9 11019
24829 9 21181
20513 9 24829
21196 9 23575
1652 9 12689
19211 9 1663
7303 11 26795
6133 8 3303
19517 9 3448
27015 9 28777
12959 3 26124
28011 9 29009
26340 9 26791
20844 0 9026
30763 11 9131
7205 11 1870
28011 9 21621
31070 0 15069
13755 9 32892
12689 9 3448
28011 9 18988
