33330 12
4801 9 12689
7110 9 31038
25857 0 29378
6414 9 18296
1201 9 25852
30963 0 26148
24968 8 1280
26980 11 22788
19690 9 13832
28011 9 11019
13131 9 28011
23159 9 28011
2725 9 19033
10523 9 13741
15650 2 5766
15533 8 3461
13410 9 21984
4801 9 16737
30673 8 13866
22986 9 12689
28926 9 10252
12961 9 21370
6877 8 32432
7452 9 10931
27634 9 12689
23277 9 4801
12289 9 2708
9225 9 12689
5465 9 3354
12188 9 32592
29154 9 28011
8969 9 28011
21196 9 25772
9425 8 3637
12689 9 16684
16121 9 12689
4138 6 3885
23962 9 28011
12689 9 14214
3697 9 12689
15246 3 20914
32414 9 27852
18714 9 15273
12689 9 12188
28011 9 13493
858 9 12689
30384 0 16699
23010 7 28719
18269 9 5276
29153 9 12689
12956 9 12689
12689 9 23945
20884 9 858
30281 9 19343
24529 9 12689
32636 0 31486
11618 9 7258
13832 9 19673
26429 9 27192
18471 9 3937
27762 11 5620
28011 9 12289
12362 9 12362
15858 9 3596
31861 3 5068
98 9 8514
19608 8 10277
32134 9 8514
5711 5 9698
4014 9 20884
28930 9 32861
12689 9 30151
9468 9 26124
28011 9 27253
27844 9 4743
1590 0 29426
28011 9 14776
29086 9 19464
11462 9 12689
17846 9 31940
21347 9 23729
1624 9 18013
22816 0 6626
1249 0 18707
28011 9 2708
23490 9 16309
9636 9 16097
28849 9 23855
32200 9 12689
18670 9 15732
536 0 24981
22565 9 3231
12689 9 32235
28011 9 28011
27560 9 28011
28011 9 4743
12689 9 7695
14502 0 6524
8659 9 30269
27110 9 26377
28011 9 6908
4919 0 5973
29957 9 28011
31942 9 3979
14671 11 10796
7863 0 21918
27110 9 5662
9533 9 29793
28011 9 23986
27200 9 31782
28011 9 7121
10013 11 17256
31705 8 17824
28011 9 22131
12689 9 4801
25554 9 26506
7884 5 2825
13425 7 1147
13280 9 30269
12345 9 227
11697 11 31536
13131 9 9419
4806 7 10067
3828 8 1426
5587 11 60
10638 9 11643
16121 9 3308
4469 9 31753
32592 9 513
30685 9 1112
18214 9 30512
28108 0 30187
98 9 28243
28011 9 21273
28011 9 10242
23575 9 5491
30115 10 98
28135 9 9636
27669 9 11280
7258 11 8449
6008 2 24504
14634 9 30337
17195 11 32525
16121 9 11213
28634 11 30672
14912 7 2792
9730 11 10634
14026 0 24905
12289 9 14530
13493 9 28011
30003 9 29311
11074 6 32441
24975 6 29616
16121 9 12689
4801 9 12689
12689 9 25833
8108 0 12136
98 9 19722
11597 11 20359
32134 9 7272
18848 11 29691
33311 0 32159
24860 9 3614
12689 9 20947
22515 9 13184
28011 9 27022
16684 9 14619
12689 9 2538
32250 9 32099
24529 9 29209
29367 9 12689
12289 9 6678
26259 7 6466
12689 9 18154
24907 9 23466
9634 9 8595
1578 11 23909
12140 9 12362
2635 11 22383
33283 0 31121
28011 9 18714
10498 11 22303
16492 9 7651
3448 9 28011
430 9 28011
28011 9 22310
12689 9 16737
12362 9 28011
22427 9 29052
12689 9 12689
26124 9 4014
9756 9 14032
11967 9 18269
20920 0 18800
4249 0 32584
1115 9 4647
7088 0 5826
28159 9 28011
12689 9 4185
1479 11 25172
31623 11 32415
3801 9 16826
32423 0 11865
25315 9 10710
22493 10 30301
1691 0 8301
12390 9 12794
32640 9 12689
30432 11 13844
13236 9 12689
29637 6 25846
12689 9 17226
12689 9 22640
14705 9 25772
14776 9 9468
9068 0 32569
28063 9 30434
17798 9 2375
4698 9 1173
2336 9 21218
17884 9 10618
2446 9 24811
3270 5 2418
136 3 1558
31784 11 17555
28011 9 866
1780 0 6682
15130 7 6032
31061 9 32854
12187 9 28011
14251 0 25767
15579 9 3354
13460 9 13048
5622 5 11101
27791 9 9634
14719 11 25070
16097 9 16888
8262 9 21370
4801 9 31994
23612 9 13125
3119 11 28651
12689 9 27844
20844 0 9026
420 9 8904
2033 9 12689
21309 0 1209
31819 9 31819
1909 9 3709
20243 0 29279
10252 9 28011
12689 9 28011
17698 9 16121
5618 9 32104
11055 9 10694
20455 7 32296
18797 11 387
7009 0 8658
5742 9 227
5420 9 16378
32103 1 4205
1204 11 31864
22923 2 12994
21462 9 28011
25315 9 20732
27861 9 19690
10509 9 28011
26001 9 12689
28428 0 20947
32296 6 26630
28664 9 12689
12689 9 12689
20814 0 10695
947 8 13877
25594 9 12689
22017 11 30935
16888 9 12362
12115 9 23599
17075 11 18135
15400 9 398
1451 9 7314
1636 9 8514
12289 9 12689
16121 9 12689
19211 9 12689
12959 3 26124
6578 9 21847
21826 9 31946
27725 11 15633
28011 9 14402
28011 9 27187
15368 9 2375
6414 9 12689
28938 9 23863
31282 5 28345
9634 9 26982
27384 11 5995
12639 11 14848
32074 11 27015
30350 9 6578
26982 9 2390
32224 11 31159
9634 9 3060
17129 9 31934
16378 9 16224
12689 9 12689
4694 9 25975
10509 9 28011
22850 11 12089
21317 4 18887
22037 9 1659
13131 9 27669
32423 0 17240
32518 7 720
28650 9 18670
12689 9 28011
30337 9 3354
5322 8 3026
15762 9 28011
9509 9 27892
6008 2 25232
31075 9 31075
18997 9 6414
20612 0 16596
3354 9 12362
28777 9 31515
11878 9 13131
26036 9 28011
10687 9 9550
21846 9 17927
7808 9 20011
31064 9 30758
4801 9 2391
16121 9 19673
33161 1 22578
13131 9 12689
25271 9 28011
10846 9 20410
6297 9 9309
14723 9 23986
12417 6 13414
7913 3 16838
22475 9 12689
28011 9 20335
28011 9 12689
13252 0 24713
24299 8 10260
30797 9 20894
28011 9 23107
26323 7 26295
31515 9 28614
4182 0 24403
28011 9 31347
7245 9 3231
12362 9 29725
9457 0 16014
24126 0 20212
33245 0 33245
28011 9 8372
6711 9 12689
20942 9 28011
12689 9 2933
28011 9 9419
27871 11 17920
28011 9 5686
33319 9 28011
4905 9 19276
12689 9 17698
32229 11 32792
18690 11 29491
9823 9 28011
8464 9 20770
25417 0 22495
24969 3 13493
1112 9 28011
4905 9 13551
20271 0 1414
27477 9 12689
32598 9 18546
21273 9 2446
535 9 13741
24262 9 13048
23877 9 27362
10509 9 2440
13209 8 21471
31003 11 19930
7067 5 14471
12289 9 28011
4193 9 19211
18641 9 32040
12689 9 2375
21385 8 29565
12289 9 12689
27669 9 4801
6927 9 23776
22565 9 13832
13677 0 10987
12689 9 16121
32049 9 19072
8562 9 16968
24273 9 9756
5666 8 33021
23449 9 6908
13189 9 18596
10106 8 30215
12575 7 1605
28011 9 13410
1364 9 15887
31393 9 25973
13609 11 1635
24250 5 801
18103 9 26429
30269 0 31867
29434 7 16312
27805 9 9954
14855 11 22449
129 9 20942
13131 9 12689
12289 9 27669
12100 11 26908
7794 9 4801
4647 9 9329
24630 9 28011
25244 0 8565
28011 9 22982
1735 0 25294
13072 5 8388
21407 0 28475
1060 9 13131
28011 9 27187
24851 0 23027
21057 9 18670
28993 9 25156
12689 9 7123
4633 9 420
29810 5 30323
12289 9 13832
10235 9 4905
28011 9 28011
19025 9 27016
2375 9 28011
16742 10 9766
13832 6 2196
21057 0 1705
